"domainID","siteID","decimalLatitude","decimalLongitude","elevation","ecosystemType_Megapit","ecoregionWWF_Megapit","landCover_Megapit","dominantPlants_Tower","horizonName","biogeoTopDepth","biogeoBottomDepth","carbonTot","nitrogenTot","phH2o","coarseFrag2To5","coarseFrag5To20","coarseFrac2to20","sandTotal","siltTotal","clayTotal","bulkDensTopDepth","bulkDensBottomDepth","bulkDensExclCoarseFrag"
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","Ap",0,9,22.9,1.4,5.9,0,0,0,94,5.3,0.7,0,9,1.228
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","AE",9,26,9.1,0.4,5.8,0,0,0,97.2,2.8,0,16,26,1.4589
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","E",26,43,2.5,0,5.6,0,0,0,96.7,3.3,0,30,40,1.4534
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","Bh1",43,55,22.1,0.6,5.5,0,0,0,94.5,4,1.5,43,53,1.4644
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","Bh2",55,69,12.8,0.1,5.5,0,0,0,95.5,3.2,1.3,55,65,1.5087
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","E'1",69,99,1.2,0,5.9,1,0,0.1,97.3,2.7,0,75,85,1.8402
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","E'2",99,134,1.1,0.1,5.8,0,0,0,97.1,2.2,0.7,115,125,1.7463
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","E'3",134,152,0.4,0,6,0,0,0,97.2,2.8,0,136,146,1.8402
"D03","DSNY",28.12919,-81.43394,25,"Grassland","temperate grassland, savanna and shrubland","rangeland/grassland","Andropogon virginicus, Aristida beyrichiana, Euthamia caroliniana","B'h",152,200,2,0,5.9,0,0,0,96.5,3.3,0.2,170,180,2.2713
