"domainID","siteID","decimalLatitude","decimalLongitude","elevation","ecosystemType_Megapit","ecoregionWWF_Megapit","landCover_Megapit","dominantPlants_Tower","horizonName","biogeoTopDepth","biogeoBottomDepth","carbonTot","nitrogenTot","phH2o","coarseFrag2To5","coarseFrag5To20","coarseFrac2to20","sandTotal","siltTotal","clayTotal","bulkDensTopDepth","bulkDensBottomDepth","bulkDensExclCoarseFrag"
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","A1",0,13,72.8,8.2,7.9,0,4,0.4,8.2,60.9,30.9,0,10,1.1198
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","A2",13,28,45.2,5.6,7.8,241,6,24.7,8.3,46.8,44.9,16,26,1.1057
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","Bt1",28,43,33.4,4.3,7.8,203,10,21.3,8.7,49.2,42.1,30,40,1.2489
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","Bt2",43,76,24.9,3.8,8.1,318,14,33.2,9.8,42.2,48,45,55,1.3926
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","2Bt3",76,101,21.2,2.6,8.4,242,20,26.2,5.8,36.7,57.5,80,83,1.621
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","2Btk",101,121,14.6,2.2,8.4,218,26,24.4,4.7,47.4,47.9,103,106,1.7252
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","2C1",121,148,12.8,1.9,8.2,115,37,15.2,3.9,55.5,40.6,131,134,1.6852
"D06","UKFS",39.04168,-95.20495,310,"Temperate deciduous forest","temperate broadleaf or mixed forest","forest","Symphoricarpos orbiculatus, Celtis occidentalis, Carya ovata","2C2",148,200,3.7,2,8.2,218,137,35.5,2.2,57.8,40,155,158,1.6763
